dataset,source_query_index,g,mean_f,log_mean_f,minimum_group_size,maximum_group_size,size_stratum,panel_query_index,selection_key
snap-livejournal,128,10,197.5,5.290789100127245,4,1340,9,3,02535fd078e6e7d42b40970fc41a4c5e1db25fd186066e8d4d7ec5f5c9ff876b
snap-livejournal,184,10,58.0,4.07753744390572,5,123,4,4,083a9b65f4218a41705e06b3f1476db02530c71bcaa78c3a42b1ebaf86f8f40c
snap-livejournal,189,10,96.7,4.581901559048737,67,176,7,5,1a7dcbc56606f8f29d7a3446f9c08e92b60e52a0f5b187f03dc07ef4a6640a62
snap-livejournal,191,10,82.7,4.4272389774954295,44,239,6,6,05c00dc8e48b9776c0ee1b01e771fd49821840c4a67d1c676e832ad07b5d5d58
snap-livejournal,228,10,41.6,3.751854253275325,17,75,2,7,075460181cc5310a0d759b532eb6f7da24be79a6d19e209a494511adde1b2edc
snap-livejournal,248,10,129.7,4.872904620630176,27,508,8,8,00e3919489da18e2f7fbbd3735d0bd0bdc095e743b65e0c6496050b16e236894
snap-livejournal,256,10,48.4,3.899950424193877,9,107,3,9,1213aedfab6b493e127992903ff6b1d2bc2952c8c23e555ad6cacf044239dfc4
snap-livejournal,298,10,25.1,3.261935314328648,17,42,1,10,013fdc43a7e2d3376c7e026211a93d8424524eef920128a97b4e72ceea49ab4d
snap-livejournal,77,11,64.54545454545455,4.182743864486579,40,242,4,1,02c5a50777adbc44cc48ebe4b97744e05e3ab70808e320fa132e285b7ad4706d
snap-livejournal,106,11,89.27272727272727,4.502835391246802,22,242,6,2,07e1dc6fa873a94183b1c84d8b1e007a13c753e00ceb4c6dc72b29f6206e3957
snap-livejournal,114,11,101.72727272727273,4.632077638908016,9,205,7,3,02fb3e437bc623c5e37df6acb06147c99596663d1dc2de6d548feb4cb3e02138
snap-livejournal,142,11,36.36363636363637,3.620697941697864,15,51,1,4,06953279af4bbf80ae4d7351414465bedd80cf64466c39868c4a2fe7c75b02ca
snap-livejournal,152,11,174.36363636363637,5.166861740107358,24,1340,9,5,07094cc5c3dee509f6fe99cba949ad7bd8bb898ba8cced37ff828d57404fa550
snap-livejournal,157,11,143.63636363636363,4.974222755539416,34,357,8,6,01879565b462eed4121ea15fcc4e3b3dad969416dc3585663f2db7b7afee6502
snap-livejournal,180,11,44.72727272727273,3.8226948973013686,11,163,2,7,01fbefd3ae520c66f2259cc45c49abbad3562e2a897e438045efe923ccfa9313
snap-livejournal,217,11,67.45454545454545,4.226169955001523,34,121,5,8,020b6c646bf4133c7d2b02f4b59181bcbf3c35ba70dc012cca1857ac8582e702
snap-livejournal,262,11,305.1818181818182,5.724179102563847,60,1441,10,9,0547c84c34f94b4a965801316701907189582ee9ee45080c961245a40ff1a7d1
snap-livejournal,299,11,47.54545454545455,3.8825005661618244,10,210,3,10,0ad214db42f07382d6280ba798ba76312f0c55222e5beb65a3bc900d748ffcab
snap-livejournal,16,12,27.166666666666668,3.3381392456950185,10,39,1,1,04fdc3f390c4912986129d7f21698395bfe60b44f0e429484f6b273cbddb498f
snap-livejournal,17,12,194.75,5.276838334870913,7,1441,9,2,02e423177681e11c1aa637e0dc15f32d2ededc49fa57434dff2a5d8e21fc5b9b
snap-livejournal,63,12,101.5,4.629862798578463,10,201,7,3,09d9b47eec01c44e283107d9f2ce854fe9041d588285561a6c55363c85674ca9
snap-livejournal,73,12,46.0,3.8501476017100584,17,85,2,4,036b16a61f0e8d05be9f78af67648b4a55b84234658b4f336c235449b751e8c7
snap-livejournal,141,12,217.5,5.3867860145356445,11,1340,10,5,005232df7688c0cdbe0a801e42c86a88a4fea3146ee439fde4b2302dad55ed1a
snap-livejournal,142,12,141.41666666666666,4.958757033327591,30,800,8,6,0b08967e7c6e696bf84340da5d1afdd18147210c7c69abb1c8ae37577d7839e2
snap-livejournal,144,12,54.0,4.007333185232471,11,165,3,7,15d004b22fbd290721e0ed40c99549edba4905c04cc76f99f768e66a81b27a4d
snap-livejournal,218,12,98.25,4.5976419195673,8,353,6,8,03073a177b233d11c880baea044c9651905f2739a11ef5150cfb4e7da3aa4ad5
snap-livejournal,222,12,59.166666666666664,4.097118489104826,16,163,4,9,066f3e997bd7efb7abf0e3cfe6748bb5a09b3454411f41f0de4fc4ee602aa68f
snap-livejournal,297,12,72.5,4.297285406218791,19,508,5,10,30bee2b26f7bfd0e00f262ba6eb3914ea1440d37a5c4f63fc995565e321462da
snap-livejournal,13,13,67.84615384615384,4.231874360813318,34,121,5,1,039ad01bb97f7f5ad32937578f04dbf0d443224713ea4661527179c70961aeb8
snap-livejournal,14,13,110.46153846153847,4.713679584859146,21,508,8,2,0a01b2a4f1fe3a7629c829125af7655e803855b67d71facdf9b50dbb9dacefef
snap-livejournal,159,13,154.84615384615384,5.0488693273470915,17,1441,9,3,02b2ad839677149ccc74d89024d32a2cfffce888507dd258e66548e8a3e050a0
snap-livejournal,173,13,106.6923076923077,4.6792781581418135,7,800,7,4,02df4b4e0d101a62773005190d7ddb817313ac1ea4ffc3afb7bf23fd846c46ab
snap-livejournal,175,13,81.6923076923077,4.415126583100227,8,522,6,5,14c1993addf802bee8031926421d26ef17c12277983ddcb7deee2d3cddcbec71
snap-livejournal,222,13,51.76923076923077,3.9659282702643486,5,119,3,6,0fa3b7fade22c68a0796111604974e894e8c076ec79b6c1ece8036356f8ecf6e
snap-livejournal,226,13,48.53846153846154,3.9027493686428167,6,298,2,7,04c524b825f65f838fe4bbae02dcf1249d500d3949f83dafef35fbab58963f2e
snap-livejournal,271,13,60.15384615384615,4.113392757192795,15,242,4,8,034e0c0bce6442b97c086316fbb1c6573b2fa85698a087ae6d3f2243cbca09a4
snap-livejournal,277,13,221.84615384615384,5.406481640307813,19,946,10,9,012b993ae434850fa50ed3238bc131dd49fd7b98ac0879acd8fdee999af0f31e
snap-livejournal,290,13,27.46153846153846,3.3485536481767335,10,39,1,10,06fdadc4a8f0ddbf90fb4e6a96d3d4b3d262c27fd273748782e54f4d6375d67f
snap-livejournal,46,14,122.64285714285714,4.817397225560951,14,353,8,1,0ca4d9e7d9c5fd5165e68919daa7fee2065d076d7486ca429064007d826d9101
snap-livejournal,47,14,118.57142857142857,4.783913921434162,9,522,7,2,00271613ba3981ab9aa8e32f846bb06ea36228e54b45310b4102e742fcafa48b
snap-livejournal,49,14,77.42857142857143,4.362188292454217,16,525,5,3,10ab15b418774efdc4980577a67b832205b3a1759211534db1b35c549438bda1
snap-livejournal,68,14,162.57142857142858,5.097249766933027,9,525,9,4,07d4a4c9ab63cf7a62e9d13ca7403d7a1a79ccfaef92fa327dd023c20fee52ab
snap-livejournal,96,14,302.7857142857143,5.716322565638375,11,1441,10,5,00870a9551c9395ea68dba43428c7ec975e8ee68b8aba67dbbe9830c009eacc4
snap-livejournal,120,14,62.142857142857146,4.145399733022385,7,181,4,6,00a2105e4b57cc716c418ebe715cba0446752d82300ddb532d0eed8318add74d
snap-livejournal,127,14,47.785714285714285,3.8874375299555313,9,104,2,7,0279deb64264ffd3afa975db912db9edf57963506fdad30fac8a65a807d9c4f9
snap-livejournal,154,14,84.71428571428571,4.451019506160833,15,366,6,8,00d61da9063c9eba1e9304aaab5a2c0d647d727f2409e9a2e2f65021f0820c40
snap-livejournal,166,14,52.142857142857146,3.972983705217833,9,165,3,9,05aec4e1ea20f36cf90b7f3a567d4156a52e3dcfc52cc8f959ba6df19c9e813e
snap-livejournal,262,14,24.857142857142858,3.2525868822105126,16,42,1,10,1779795eb5e4b7593165e9255a206bfb9e991403077780694e624fd5c8d5e7c1
snap-livejournal,36,15,73.26666666666667,4.307662219385019,17,525,5,1,02abee848767d203c93fa3fa1ebf24de18251120df17a3f2b1acfa2fa4b1d5e7
snap-livejournal,54,15,98.46666666666667,4.599822579661496,15,508,6,2,0037a9a393d80557eda2df88a248d0fbdac44d72a446e952c9ebd5e9608288e6
snap-livejournal,93,15,134.93333333333334,4.912164569472245,19,800,8,3,1182380db8bba2d6102909a81309ba785c2981a11f034a61fb6bcf16b157d533
snap-livejournal,133,15,63.6,4.168214410788556,16,207,4,4,1133ad097c2881d1bf21ba909d5a8e810c8b343bfa8943ae34b0752df30c821a
snap-livejournal,179,15,310.2,5.740435792304236,3,1441,10,5,0933f36dbd74e97ee92ea5158a451a284f101bfaa17e9eda627dd2b493dce0f5
snap-livejournal,181,15,179.86666666666667,5.197760111556722,17,525,9,6,15c9ae22fabb1a5d8d3f6a32df79b3adbca1ddb022268876599f7d9d760db48b
snap-livejournal,191,15,31.8,3.490428515390098,16,65,1,7,076fa97d161ea2c00a5d9f7445e52f64f9a1ee51e307bc08accd49a685208633
snap-livejournal,206,15,59.06666666666667,4.095455056506128,31,142,3,8,00e14d199c357a7c6f82d3dd8b0f99da388e96e985a19c81ef056267f517bcf1
snap-livejournal,214,15,119.53333333333333,4.791926339849912,16,946,7,9,0478c1c078d1125b413789111aa3668499f30989fd0e2c6664b2529cb4cb6e59
snap-livejournal,297,15,49.93333333333333,3.93051758806431,16,82,2,10,00ef8646a36f0786cf1dd54df346433748aac7627da2974b84d1352b3a58c65b
snap-livejournal,8,16,232.5,5.453182077108952,17,1340,9,1,0582abe437a4a083b930047894eb534400cc28b404147c790d9315e29b443c15
snap-livejournal,98,16,309.75,5.738988730390821,18,1340,10,2,0d35d51b9a327b0e08446a822bb8b823e6ae28eff24b0cab91af7524e79da11e
snap-livejournal,106,16,97.3125,4.588151180818497,8,525,5,3,07662efe505f358f9e90b060622113e5730b4b431d78d1579a8395ad6e0e88d1
snap-livejournal,116,16,44.0,3.8066624897703196,7,165,1,4,0478f837028fbd198f42774c773ab40b35eaefba646b15342eb4a6f294b2e405
snap-livejournal,121,16,66.0,4.204692619390966,44,239,3,5,005f53d586d594be41a007accd61014b092e61ceb67e100a9f5223b642914d9c
snap-livejournal,170,16,50.625,3.944006051281197,22,169,2,6,00b59582e7510298f06dfb56b2fb8cfb6c2f373dd98e737f8108038562d20e1e
snap-livejournal,177,16,71.0,4.276666119016055,22,242,4,7,089166b8a82c38f724696140959aa7e2189fe163a7dfe817812caa11fe6b573e
snap-livejournal,204,16,120.0,4.795790545596741,9,946,7,8,3876f6249640169a7322a733427f1b48f4b5d92fe23c0a397d5d135906b6e599
snap-livejournal,217,16,155.75,5.05465217951303,8,936,8,9,0592199632b1418d2fb743cbec3b6078c8bbe996021d5da0a0ae974959cd2dd4
snap-livejournal,260,16,112.0,4.727387818712341,18,357,6,10,0e765e9d905f3050c77f48d9f7a0a9ffdf377c4adccfeb7f184931289681cfb4
movielens-32m,124,4,9675.75,9.1774813800944,1696,23124,7,1,27aad9209c2a52702d1add1c26ee1bacc6e7a6549b26a656a97f268671c5bd6b
movielens-32m,136,4,11972.25,9.390430273812893,195,34175,9,2,01df6df833b20eee1ab5772326849e96138c9e767e617535c5e814c7318e6017
movielens-32m,171,4,3607.0,8.190908881182514,195,8654,1,3,066d1ba49fc6e06a47e4c253f6e83726684e7332e6d9fe8c119415e5b1a50c2b
movielens-32m,176,4,10950.5,9.30123171216425,4907,23124,8,4,08c0c52b993243089a11d57f337a9aed7a948666141fcbc6582b3069beadd8c7
movielens-32m,199,4,6474.25,8.775742495861,3851,9668,5,5,0180bcfb0d298958adf89cf4defba61f97689956a764706550c9da3e9013a497
movielens-32m,212,4,5944.5,8.690389909877634,195,10369,4,6,056149b690eb5a899e8feed6633658ee993750156e19913105395e6f848147e2
movielens-32m,229,4,3907.75,8.270972908772052,1696,5402,2,7,08ec9dd9729be906ff13a837207bef57f502d57fd13e398b1b6966123f6e43ec
movielens-32m,238,4,18905.25,9.847247834213253,8654,34175,10,8,01ecb429109644f06be39a46d3e7b02b5123e104980283e1f9b4b001a530152f
movielens-32m,241,4,4881.75,8.493463864717,1696,9363,3,9,1316b0faea3f5198266e8444194d988b80165e1485c5e29980c695944b0d453f
movielens-32m,286,4,7398.75,8.909201494837793,195,10369,6,10,0489c674b12fa5f32d810399eb7567a6ae81c40c61cd6668b33890e9cd86ac59
movielens-32m,10,5,5510.2,8.614537664278986,1696,11823,3,1,133425625d103f38ff807e223923e20b228f252ea9718ff5f1cc1db762ea6477
movielens-32m,21,5,9515.6,9.160792921137569,1059,34175,7,2,015aa337c13a4d2ace3e5ea71868a36f0d3e9bc73f6277ceae8ffa6a9813cfb3
movielens-32m,46,5,3713.4,8.219972436705712,353,8654,1,3,0127fdadcebfec615ad3d778ac3a4f4fbbc7d21dbc1def965057b2974dc6f4f0
movielens-32m,104,5,12884.8,9.463881208857979,3851,34175,10,4,0218dcca15801cdd5cf708741cfcd90f99e40cc540023b7ac1999dd41bea0eb8
movielens-32m,168,5,4552.2,8.42358556145106,1696,10369,2,5,05548e5d207a6b1310df9c63110b98e6c6e696df827845210d4e9b854750cdc8
movielens-32m,187,5,6505.6,8.780572325344846,353,11823,4,6,0fe0c688d90762544dcfb38e279980ab7d33d8537f44aa2989da6e7acbed491a
movielens-32m,196,5,11084.8,9.313420289044869,1059,34175,8,7,06c2219e4234167b2a6622dd62e8219c5a6c65fb20fa3db4884f3007b7f544e2
movielens-32m,223,5,7669.4,8.945124044240066,353,23124,6,8,0634cc019949e3a1a86cfbe9ecf89926e9d6cdd8230cdcdd8270485683c5d86a
movielens-32m,232,5,11461.8,9.346862288523212,195,34175,9,9,12bbc7830c589c2094682e99059f96a146850c62795bb719f47aa8c4d06a38f6
movielens-32m,237,5,7314.4,8.897736994119155,1696,23124,5,10,1140de067daf93679ae31a732051a5eccbeb74894239a970886c98e18cdbee99
movielens-32m,14,6,5210.5,8.558623001179377,1696,9668,3,1,02719e189ff5e67dd26bd30e468213bedd7d02188ad3d76c9b952b6fde06499a
movielens-32m,20,6,6982.833333333333,8.851353233164431,2325,11823,5,2,04a69d73e75d6d2c5f14d5adbc86a9f2872d381b6dfa9d811813a332b5a1306f
movielens-32m,29,6,10418.5,9.251434329511145,4013,23124,9,3,0c79b60151a820c41ace146b00e26856d04ded1a99bfebeb28c19c3a9b148948
movielens-32m,83,6,12899.833333333334,9.46504718774651,1059,34175,10,4,16cff8d681391c3490205e252f8b35eac7dc61e3f0197d59da655bdcbea6330f
movielens-32m,166,6,6199.0,8.732304571033183,1059,10369,4,5,0376c7a5dfd4205f26cf42cf85c5bce74a46bc4133356e644c58ce58a175b106
movielens-32m,192,6,10020.666666666666,9.21250469480556,4013,23124,8,6,0a7d33fe3822d47b25b391aa97f77ea8d94f0b1eb53af3fd10ec48ee3864dc1d
movielens-32m,222,6,9509.333333333334,9.160134205748864,195,34175,7,7,0c479dcffc86fa396367ab70f278ca12d253242d2d18356e45c8fa6cd610ab6a
movielens-32m,233,6,4272.5,8.360188442606074,195,10369,1,8,0f552b8d3028620e22697ed112afd775ea9c049020784d29b8a1e25891e6ffeb
movielens-32m,242,6,7686.5,8.947350912114773,195,23124,6,9,04d4a6c421117eaa6c28c973330c02f58e072e855f5838e31441dd0df22f2f6b
movielens-32m,283,6,4966.666666666667,8.510705525280683,195,9363,2,10,0efd65dda31be5e1dcdff8dc0695e88fdb119621888e49599aec25a953d08e97
movielens-32m,37,7,8812.142857142857,9.083999392788192,2325,23124,7,1,046ea23674b0020f54288368b6bbb5e1b8698e66be603596fd1a9d1e5a13e24c
movielens-32m,65,7,7197.428571428572,8.88161802721503,353,23124,5,2,03212a0d952fda791486f8a88d2daa6bcfb9fb0a9d686a6647ff3181dce560a4
movielens-32m,115,7,9263.0,9.133891199812776,4013,23124,8,3,202ef79fdedb1014eed7861ddf0296f81d860ad6ba3701e8bbae734e66bceba3
movielens-32m,151,7,5661.857142857143,8.64168383938861,1059,10369,3,4,0611bdb146fe1c85cbe176b1ad76858fd29394968652623cb02043a1605d3a0c
movielens-32m,154,7,5148.714285714285,8.546696513616713,353,10369,2,5,0712ef717634fd086fca583dbdefd7602c34fb1d299a70be5013ced5dd99619a
movielens-32m,176,7,6197.142857142857,8.732004986991859,1059,10369,4,6,030ecc60fc3277a4462fcb3dd5a30456a4f815a264faf5b2ec1f5e97b3fb16b3
movielens-32m,216,7,4523.714285714285,8.417309712861922,195,10369,1,7,120818ede37ec0fb5c0efc8d89222fead61d58cf9ae9633119c2b3dd3f1e8b89
movielens-32m,236,7,13373.42857142857,9.501099847220019,4013,34175,10,8,06435b654374e27adbca6d4f49295dfc8e8391c22c02f28593210ad64b6774cd
movielens-32m,257,7,7760.571428571428,8.956940096358046,195,23124,6,9,02fd0acbe72f1f10f4cd591f57d6de3688e7f32be295071bbcf6dc3e14399a0d
movielens-32m,277,7,10041.42857142857,9.21457425357967,1059,34175,9,10,0741b84ac0a26e0894a498031f1350a701bc7c20716a57acdfddf25f2f32e542
movielens-32m,12,8,4902.125,8.497628035921398,1696,9668,1,1,1432fde398f5feedaa2361a62097de06d016593f3c50a38711c7100ca4d5897f
movielens-32m,25,8,7682.5,8.946830451495387,195,23124,5,2,0189c07f59e60bf5f3c0ac525371d870749290952e9b2dc5fc237c4f6eca81c9
movielens-32m,27,8,5187.375,8.554175825013772,195,10369,2,3,0051be02887aa4963622ac9934c903eac170b4e828509aa75f3e47058598b31d
movielens-32m,30,8,6333.0,8.753687227098585,353,10369,3,4,02fbc87eacd7f8bfbae7ca31184aa6ab6e4930a1bb6f4b8cc466a70bc9954546
movielens-32m,38,8,8056.25,8.994327586214762,195,23124,6,5,0cba92b00670adbea307fef6980f3b25ffb1b0d88f32f131a83ef0e9fab61313
movielens-32m,74,8,10000.375,9.210477862523923,195,34175,9,6,071ec83c760d68be15c6632f8c0af6db4019ed4ca298d1b2fea4a572511c91c5
movielens-32m,78,8,8333.875,9.028203798071837,353,23124,7,7,043d574cc9df19b26f9408663c0c67ba0978086f50ce1deb1de0ebd72a500f27
movielens-32m,124,8,7083.0,8.865593998902725,4013,11823,4,8,01a2c62643d646c083e164e9be78e365c2a52796b1e078ddeb1735d3cc28e2b3
movielens-32m,209,8,11051.25,9.31038930612768,195,34175,10,9,11b8c7208c9b874bf7c929b8de48c68748a8af77c5c04e887f957df1dd8e21c8
movielens-32m,282,8,9554.75,9.1648983465296,195,34175,8,10,0408d606dab2f17116c2241bdf7393d010f4d6803dfe3d41c6ae487b705059f8
movielens-32m,115,9,9974.111111111111,9.207848380654534,353,34175,9,1,0357f411b2d8371c56a114862fc0f7601967b73ee5c4fcbf4dabe9d9cd8f7ad9
movielens-32m,135,9,6773.888888888889,8.820978245449416,195,23124,4,2,0555ea119ad5082ed5fd9954d26997a1285f472f48dd5e7651a929b0a32482bb
movielens-32m,137,9,8960.222222222223,9.10066190539631,353,34175,7,3,19a92e1fc09ddb2e86a97e97d96ffdf20b246eeb88b6cb0ccf5b9eee8e5e05ca
movielens-32m,172,9,6139.111111111111,8.722598117249621,195,11823,3,4,03697117dbf18867ae7b6435c50f033648421fc15a0ff73139fdd9be16b43083
movielens-32m,179,9,7697.333333333333,8.948759134196596,195,23124,5,5,02f5877d90ba8c546a3b62a973268af70b1be7ca8c655e1c70a0d4560f49c3b3
movielens-32m,185,9,9226.666666666666,9.129961496693536,1696,34175,8,6,0510bcfc8a929e121ed01d1bbfd1b670edb4a4553eeb8d2c1a1dce0767f7c75a
movielens-32m,193,9,11180.333333333334,9.322001000182489,353,34175,10,7,001870192c8ed79226ed17b303cc3c2b031b315aa2621faddf7df45a1527876e
movielens-32m,257,9,7977.0,8.984443032465352,1059,34175,6,8,05b78fde23f3394777a5061275738bbcdb25ec1e30e60a259df70b9cb21a3624
movielens-32m,258,9,5459.444444444444,8.605285465507544,353,11823,2,9,09b5f1acdec9aee564045fa987f7429693c831aab8920a4fdbd8b2d451049ca5
movielens-32m,288,9,5015.111111111111,8.52041023340536,1059,9363,1,10,0414740b29c738040710117490650d376a17d6c427056e85cfa0511b34134ef2
movielens-32m,66,10,7360.1,8.903964657077148,195,34175,5,1,1504d51fae9ea8101dd1f82fba838c1d66c9406bca773bdf960a4e71465b67dc
movielens-32m,77,10,9659.2,9.175769630925988,353,34175,9,2,02928dade5e6857b816de2fda227bd85a8e90c061543d31b4a548542894a76db
movielens-32m,91,10,6244.3,8.739584459836614,1696,10369,3,3,002f1858751044a3a3e35ba9edd735c143da47ea317fbf132c2d10e7b34df857
movielens-32m,136,10,4916.1,8.500474204809363,195,10369,1,4,0a2e94ad8e0ea2c5b2d79a2f2e49e35ae1e0bd36a9800704b03296b47dc07254
movielens-32m,166,10,8928.6,9.09712688003417,195,34175,8,5,00667f6705bd69b001624878a3eb489f7f06926a80a8c129810a81499a25f773
movielens-32m,190,10,11036.2,9.30902666447488,1696,34175,10,6,04c432ed0439c68f3ae60f3a66559ec5cd8a4822958ed0a44e4fb246ea2dadbe
movielens-32m,225,10,7970.0,8.983565234427923,195,34175,6,7,046460b016afc3fb64aa74055b7d7f0a1b074ad3dfa7e01e79deb55ff165dca9
movielens-32m,237,10,7205.7,8.882766427861293,195,34175,4,8,14feb8fb0403712deee2f3c3533c7acfb28df8cfb27f4cffb9545d6e2c8f8374
movielens-32m,238,10,8521.6,9.05047673758945,353,34175,7,9,05b7ad0e319dcbbdbe9d371d2d6f37c695f847983bac37e7dfba48db8e5c8099
movielens-32m,253,10,6038.0,8.705993714307901,2325,10369,2,10,0590c0ef002fc3c34b57b926a52e7cf6c9673297fcbd6b63593659862cddff52
movielens-32m,23,11,9589.272727272728,9.168504606187682,1059,34175,9,1,06a7dc27c1eba4773967351934ea09572a1a4fb0ac167447d6e4627fc8c99a3d
movielens-32m,51,11,9204.181818181818,9.127521845583114,195,34175,8,2,0cf1608c4c05acc0d6935128853aed62ed6724f4f6662c684385f484fce8e979
movielens-32m,73,11,4671.363636363636,8.449420354605001,353,10369,1,3,00b2fd9f120fbbe2619d3b9f680bf4f14dd27f8127234b94425903a3925b73ae
movielens-32m,83,11,8298.636363636364,9.023966981214857,195,34175,6,4,129a4802ba2285b81a408789356b9025ae76ed8638fffcc4677c0ab12d6e5f4a
movielens-32m,125,11,6544.090909090909,8.786470568100999,195,23124,2,5,050e140ffda81f83b7810658dc9865cb43a568e27deecaee4c1828771f8ec990
movielens-32m,175,11,7526.363636363636,8.926300144796736,195,34175,5,6,01547a3df849d238c8c535d49b28d18f357060fd1fe10438ed4d216e2e6eda39
movielens-32m,243,11,7454.454545454545,8.916701197232086,353,23124,4,7,045a3d94f425aca39742edfee0c057e0a5d80dff5606204d70d09177ace2ca0b
movielens-32m,263,11,9925.181818181818,9.20293117334632,353,34175,10,8,2cb87779239d697e455c634ddd976a55b7b498101127ac7ee3e1e0ca44cdf6b0
movielens-32m,283,11,8612.636363636364,9.061101850146303,195,34175,7,9,0162564d716820cd5f0fdff190610c8ae44df3895ab17c8fd03789f4537e0344
movielens-32m,285,11,6570.636363636364,8.79051814646936,353,11823,3,10,012e799c382bfbe7e431c116073e57d33ccafb0f37b06fd213febbe342d9324e
movielens-32m,18,12,8975.416666666666,9.102356046768284,195,34175,8,1,073b13d1de15c98562e5c30e7d7fdb695104fca336d9ef31630a52f15518dbcd
movielens-32m,72,12,6622.916666666667,8.798442115470662,195,23124,3,2,1755dd5157413f3d4ff443773a5cae2b6209c06ad93871a0668dd777c778ac94
movielens-32m,76,12,7578.916666666667,8.933257484732536,195,34175,5,3,09765c095167c21b343e240ea56f9d0803871d201d798c003ae6978ace70d109
movielens-32m,116,12,8819.833333333334,9.08487162677501,195,34175,7,4,00eb031bd5facfa58193466e5dc2aade2db05937dd406e58ed8f3d5bd2ffce3c
movielens-32m,137,12,4981.583333333333,8.513703777151969,195,11823,1,5,272df3a0dfde499edcf38e0f2e3d6e05b1a432ec43a9066106aab6688fd398cc
movielens-32m,151,12,7058.166666666667,8.862082287637596,195,23124,4,6,1290c7cc04d9f40ca2a7c8b7c0476fa4b440174fa9655f1f4c0f2717619f03f5
movielens-32m,253,12,9662.25,9.176085309547075,353,34175,9,7,03fbe793145d17af1028f5a480d759a5d06250e4cbd820ba70fc828d6923feb8
movielens-32m,273,12,6199.916666666667,8.732452409566895,195,23124,2,8,0474c804f2ab968a4137d5d02495c962c2d9365de0d5ac218c1b49022429648a
movielens-32m,282,12,8163.166666666667,9.007509938550688,195,34175,6,9,0253d1fae4d65adccdbae26b6e47c19389816bef34db18d493f8a2ebe01aaa62
movielens-32m,283,12,10284.75,9.238514721159072,353,34175,10,10,021442286518103fc2c602e8635f449cd35f510deea2a687b7042b05ae445695
movielens-32m,32,13,8124.0,9.002701007197938,353,34175,6,1,086e115e44a4d67269e4f2c18a14e6e83770ead3e32d4c979132207380ce8998
movielens-32m,75,13,6690.0,8.808518618782816,195,23124,3,2,09772677e0a0b1618858e545d091a68f2d34a92cb6031b5480a30cfb2c60313d
movielens-32m,78,13,7517.076923076923,8.925065655925586,353,34175,5,3,018af70a4c65a2ec27f3c8a0ac863457c2365143c314c280eb797388ebd029dd
movielens-32m,114,13,8778.0,9.080117784926209,195,34175,8,4,013358a7bea069e964ac24fb638c2be97c38aceb8c8536703f8ab9766f36aeea
movielens-32m,168,13,9092.076923076924,9.115268625282885,195,34175,9,5,1562d471960bdb375644ce1fb4d6663a794efd5944b42ec07a7aaa41ec3d6354
movielens-32m,189,13,6482.307692307692,8.77698610545668,353,23124,2,6,057e73892614f863c305e42c728cfebdecbc0187837164440973bff81828cc2a
movielens-32m,251,13,8394.846153846154,9.035492357028735,353,34175,7,7,044867057858490b092fa807805ecbeaf7977e7ab1fd4d3ff0a70ff629afb772
movielens-32m,271,13,4542.076923076923,8.421359797836377,195,10369,1,8,15055c9996f6a73eaeace578616603ba2bf4b630288b7b6055b6b684e4209d45
movielens-32m,279,13,7285.615384615385,8.893794435244706,195,34175,4,9,02c727303647120962122ec79e71971938070563c1631d7a7e381dd221b846b8
movielens-32m,298,13,9579.076923076924,9.16744090048141,195,34175,10,10,05db7ca11030b5d0e7372786ca875068036e9fe8f780de6a5a78b40bea2a440a
movielens-32m,44,14,7054.857142857143,8.861613351287955,195,34175,4,1,1da16a635aa9ffdf5524e0b61a6f6cba4d43786e64db54eee80daadbf133ce75
movielens-32m,62,14,6240.428571428572,8.738964372890168,195,23124,2,2,0518391780402b4e0619a37fd01e051aa30facd4875690eefdaaaf8b6d2c85cf
movielens-32m,71,14,8855.642857142857,9.08892306176556,195,34175,9,3,1054b16e8fb67fc2474c4e574e26bcb740ffbac56bb216fa6424a9e84367d3ce
movielens-32m,75,14,9260.5,9.133621301562778,1696,34175,10,4,0442fd4b6e5793f532259b4945f73f7119e1c208e1935b9f0147d18e816461a7
movielens-32m,80,14,7623.642857142857,8.939140761971165,195,34175,5,5,0350831807fd8eee928e498d15f2f7a14274ae880f1d10dc4cf58c1e1115299a
movielens-32m,114,14,8406.07142857143,9.036828467420296,195,34175,7,6,01a427228aec6770c255a288c3b01a0e92ad7380349454d4fa2425ce449dc253
movielens-32m,132,14,8599.07142857143,9.059525787854948,195,34175,8,7,07aa831e88518f57d23cc2c218ad61758c786af54edf35fc5f985abee0b053a4
movielens-32m,163,14,7006.285714285715,8.854705703090213,195,34175,3,8,007a7298fd50f043d4a3bab01ee01e462ca37c3f8ba96ee8909aad30b47dfa1c
movielens-32m,164,14,8152.285714285715,9.006176280116797,195,34175,6,9,057a4b828cb37f7a891efb6c799d92a210ac233c7a49f681619e810ad18dd8bb
movielens-32m,293,14,6060.214285714285,8.70966543617111,195,23124,1,10,079093227119ef8bcefe9e75818603bc4dd1bdce4ef91c44495b22fe5f9c1c33
movielens-32m,2,15,8378.333333333334,9.033523635816673,195,34175,7,1,09f64b829223a6615ebf022f9072e093b7206762e367d1da7c64c09c5b9b2415
movielens-32m,30,15,8480.533333333333,9.045646530050478,353,34175,8,2,0233bef3cd194305c96aa2bcd14c1fb2e87dbf601fd43db4fdebd0750308e952
movielens-32m,35,15,7378.466666666666,8.906456647593764,195,34175,4,3,08d1cbbc6d3f3c33a4fcd9f57fed4aad912130f410653ade5c09acda279d2e7f
